"vary","value","sim","model","fdr_threshold","sensitivity","false_positives","n_significant","observed_fdr"
"days",180,30,"Covariate-adjusted",0.2,1,34,39,0.871794871794872
"days",180,31,"Simple univariate",0.05,1,19,24,0.791666666666667
"days",180,31,"Simple univariate",0.1,1,19,24,0.791666666666667
"days",180,31,"Simple univariate",0.2,1,26,31,0.838709677419355
"days",180,31,"Covariate-adjusted",0.05,0.6,1,4,0.25
"days",180,31,"Covariate-adjusted",0.1,1,10,15,0.666666666666667
"days",180,31,"Covariate-adjusted",0.2,1,19,24,0.791666666666667
"days",180,32,"Simple univariate",0.05,1,26,31,0.838709677419355
"days",180,32,"Simple univariate",0.1,1,31,36,0.861111111111111
"days",180,32,"Simple univariate",0.2,1,40,45,0.888888888888889
"days",180,32,"Covariate-adjusted",0.05,0.8,18,22,0.818181818181818
"days",180,32,"Covariate-adjusted",0.1,0.8,22,26,0.846153846153846
"days",180,32,"Covariate-adjusted",0.2,1,37,42,0.880952380952381
"days",180,33,"Simple univariate",0.05,1,21,26,0.807692307692308
"days",180,33,"Simple univariate",0.1,1,28,33,0.848484848484849
"days",180,33,"Simple univariate",0.2,1,36,41,0.878048780487805
"days",180,33,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"days",180,33,"Covariate-adjusted",0.1,1,9,14,0.642857142857143
"days",180,33,"Covariate-adjusted",0.2,1,14,19,0.736842105263158
"days",180,34,"Simple univariate",0.05,1,20,25,0.8
"days",180,34,"Simple univariate",0.1,1,23,28,0.821428571428571
"days",180,34,"Simple univariate",0.2,1,33,38,0.868421052631579
"days",180,34,"Covariate-adjusted",0.05,0.8,7,11,0.636363636363636
"days",180,34,"Covariate-adjusted",0.1,0.8,14,18,0.777777777777778
"days",180,34,"Covariate-adjusted",0.2,0.8,19,23,0.826086956521739
"days",180,35,"Simple univariate",0.05,1,26,31,0.838709677419355
"days",180,35,"Simple univariate",0.1,1,29,34,0.852941176470588
"days",180,35,"Simple univariate",0.2,1,34,39,0.871794871794872
"days",180,35,"Covariate-adjusted",0.05,0.8,12,16,0.75
"days",180,35,"Covariate-adjusted",0.1,0.8,14,18,0.777777777777778
"days",180,35,"Covariate-adjusted",0.2,0.8,15,19,0.789473684210526
"days",180,36,"Simple univariate",0.05,1,26,31,0.838709677419355
"days",180,36,"Simple univariate",0.1,1,33,38,0.868421052631579
"days",180,36,"Simple univariate",0.2,1,36,41,0.878048780487805
"days",180,36,"Covariate-adjusted",0.05,0.8,8,12,0.666666666666667
"days",180,36,"Covariate-adjusted",0.1,0.8,11,15,0.733333333333333
"days",180,36,"Covariate-adjusted",0.2,1,25,30,0.833333333333333
"days",180,37,"Simple univariate",0.05,1,23,28,0.821428571428571
"days",180,37,"Simple univariate",0.1,1,25,30,0.833333333333333
"days",180,37,"Simple univariate",0.2,1,37,42,0.880952380952381
"days",180,37,"Covariate-adjusted",0.05,0.8,11,15,0.733333333333333
"days",180,37,"Covariate-adjusted",0.1,0.8,17,21,0.80952380952381
"days",180,37,"Covariate-adjusted",0.2,0.8,28,32,0.875
"days",180,38,"Simple univariate",0.05,1,24,29,0.827586206896552
"days",180,38,"Simple univariate",0.1,1,28,33,0.848484848484849
"days",180,38,"Simple univariate",0.2,1,32,37,0.864864864864865
"days",180,38,"Covariate-adjusted",0.05,0.8,10,14,0.714285714285714
"days",180,38,"Covariate-adjusted",0.1,1,13,18,0.722222222222222
"days",180,38,"Covariate-adjusted",0.2,1,27,32,0.84375
"days",180,39,"Simple univariate",0.05,1,28,33,0.848484848484849
"days",180,39,"Simple univariate",0.1,1,40,45,0.888888888888889
"days",180,39,"Simple univariate",0.2,1,44,49,0.897959183673469
"days",180,39,"Covariate-adjusted",0.05,0.6,7,10,0.7
"days",180,39,"Covariate-adjusted",0.1,0.6,15,18,0.833333333333333
"days",180,39,"Covariate-adjusted",0.2,0.6,30,33,0.909090909090909
"days",180,40,"Simple univariate",0.05,1,17,22,0.772727272727273
"days",180,40,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",180,40,"Simple univariate",0.2,1,45,50,0.9
"days",180,40,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"days",180,40,"Covariate-adjusted",0.1,1,10,15,0.666666666666667
"days",180,40,"Covariate-adjusted",0.2,1,19,24,0.791666666666667
"days",180,41,"Simple univariate",0.05,1,24,29,0.827586206896552
"days",180,41,"Simple univariate",0.1,1,29,34,0.852941176470588
"days",180,41,"Simple univariate",0.2,1,42,47,0.893617021276596
"days",180,41,"Covariate-adjusted",0.05,1,12,17,0.705882352941177
"days",180,41,"Covariate-adjusted",0.1,1,15,20,0.75
"days",180,41,"Covariate-adjusted",0.2,1,23,28,0.821428571428571
"days",180,42,"Simple univariate",0.05,1,18,23,0.782608695652174
"days",180,42,"Simple univariate",0.1,1,20,25,0.8
"days",180,42,"Simple univariate",0.2,1,30,35,0.857142857142857
"days",180,42,"Covariate-adjusted",0.05,1,5,10,0.5
"days",180,42,"Covariate-adjusted",0.1,1,11,16,0.6875
"days",180,42,"Covariate-adjusted",0.2,1,20,25,0.8
"days",180,43,"Simple univariate",0.05,1,15,20,0.75
"days",180,43,"Simple univariate",0.1,1,23,28,0.821428571428571
"days",180,43,"Simple univariate",0.2,1,30,35,0.857142857142857
"days",180,43,"Covariate-adjusted",0.05,0.8,7,11,0.636363636363636
"days",180,43,"Covariate-adjusted",0.1,0.8,11,15,0.733333333333333
"days",180,43,"Covariate-adjusted",0.2,1,16,21,0.761904761904762
"days",180,44,"Simple univariate",0.05,1,25,30,0.833333333333333
"days",180,44,"Simple univariate",0.1,1,35,40,0.875
"days",180,44,"Simple univariate",0.2,1,46,51,0.901960784313726
"days",180,44,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"days",180,44,"Covariate-adjusted",0.1,1,8,13,0.615384615384615
"days",180,44,"Covariate-adjusted",0.2,1,20,25,0.8
"days",180,45,"Simple univariate",0.05,1,31,36,0.861111111111111
"days",180,45,"Simple univariate",0.1,1,39,44,0.886363636363636
"days",180,45,"Simple univariate",0.2,1,47,52,0.903846153846154
"days",180,45,"Covariate-adjusted",0.05,1,18,23,0.782608695652174
"days",180,45,"Covariate-adjusted",0.1,1,20,25,0.8
"days",180,45,"Covariate-adjusted",0.2,1,26,31,0.838709677419355
"days",180,46,"Simple univariate",0.05,1,25,30,0.833333333333333
"days",180,46,"Simple univariate",0.1,1,31,36,0.861111111111111
"days",180,46,"Simple univariate",0.2,1,36,41,0.878048780487805
"days",180,46,"Covariate-adjusted",0.05,0.8,9,13,0.692307692307692
"days",180,46,"Covariate-adjusted",0.1,0.8,11,15,0.733333333333333
"days",180,46,"Covariate-adjusted",0.2,0.8,31,35,0.885714285714286
"days",180,47,"Simple univariate",0.05,1,20,25,0.8
"days",180,47,"Simple univariate",0.1,1,27,32,0.84375
"days",180,47,"Simple univariate",0.2,1,40,45,0.888888888888889
"days",180,47,"Covariate-adjusted",0.05,0.6,12,15,0.8
"days",180,47,"Covariate-adjusted",0.1,0.6,14,17,0.823529411764706
"days",180,47,"Covariate-adjusted",0.2,1,21,26,0.807692307692308
"days",180,48,"Simple univariate",0.05,1,20,25,0.8
"days",180,48,"Simple univariate",0.1,1,30,35,0.857142857142857
"days",180,48,"Simple univariate",0.2,1,33,38,0.868421052631579
"days",180,48,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"days",180,48,"Covariate-adjusted",0.1,1,7,12,0.583333333333333
"days",180,48,"Covariate-adjusted",0.2,1,12,17,0.705882352941177
"days",180,49,"Simple univariate",0.05,1,33,38,0.868421052631579
"days",180,49,"Simple univariate",0.1,1,42,47,0.893617021276596
"days",180,49,"Simple univariate",0.2,1,46,51,0.901960784313726
"days",180,49,"Covariate-adjusted",0.05,0.6,19,22,0.863636363636364
"days",180,49,"Covariate-adjusted",0.1,0.8,25,29,0.862068965517241
"days",180,49,"Covariate-adjusted",0.2,0.8,36,40,0.9
"days",180,50,"Simple univariate",0.05,1,33,38,0.868421052631579
"days",180,50,"Simple univariate",0.1,1,37,42,0.880952380952381
"days",180,50,"Simple univariate",0.2,1,44,49,0.897959183673469
"days",180,50,"Covariate-adjusted",0.05,1,11,16,0.6875
"days",180,50,"Covariate-adjusted",0.1,1,22,27,0.814814814814815
"days",180,50,"Covariate-adjusted",0.2,1,32,37,0.864864864864865
"days",365,1,"Simple univariate",0.05,1,18,23,0.782608695652174
"days",365,1,"Simple univariate",0.1,1,21,26,0.807692307692308
"days",365,1,"Simple univariate",0.2,1,29,34,0.852941176470588
"days",365,1,"Covariate-adjusted",0.05,0.4,7,9,0.777777777777778
"days",365,1,"Covariate-adjusted",0.1,0.8,9,13,0.692307692307692
"days",365,1,"Covariate-adjusted",0.2,0.8,17,21,0.80952380952381
"days",365,2,"Simple univariate",0.05,1,30,35,0.857142857142857
"days",365,2,"Simple univariate",0.1,1,33,38,0.868421052631579
"days",365,2,"Simple univariate",0.2,1,45,50,0.9
"days",365,2,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,2,"Covariate-adjusted",0.1,1,14,19,0.736842105263158
"days",365,2,"Covariate-adjusted",0.2,1,24,29,0.827586206896552
"days",365,3,"Simple univariate",0.05,1,27,32,0.84375
"days",365,3,"Simple univariate",0.1,1,35,40,0.875
"days",365,3,"Simple univariate",0.2,1,44,49,0.897959183673469
"days",365,3,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,3,"Covariate-adjusted",0.1,1,19,24,0.791666666666667
"days",365,3,"Covariate-adjusted",0.2,1,34,39,0.871794871794872
"days",365,4,"Simple univariate",0.05,1,26,31,0.838709677419355
"days",365,4,"Simple univariate",0.1,1,29,34,0.852941176470588
"days",365,4,"Simple univariate",0.2,1,39,44,0.886363636363636
"days",365,4,"Covariate-adjusted",0.05,1,13,18,0.722222222222222
"days",365,4,"Covariate-adjusted",0.1,1,18,23,0.782608695652174
"days",365,4,"Covariate-adjusted",0.2,1,23,28,0.821428571428571
"days",365,5,"Simple univariate",0.05,1,20,25,0.8
"days",365,5,"Simple univariate",0.1,1,24,29,0.827586206896552
"days",365,5,"Simple univariate",0.2,1,36,41,0.878048780487805
"days",365,5,"Covariate-adjusted",0.05,1,7,12,0.583333333333333
"days",365,5,"Covariate-adjusted",0.1,1,10,15,0.666666666666667
"days",365,5,"Covariate-adjusted",0.2,1,14,19,0.736842105263158
"days",365,6,"Simple univariate",0.05,1,22,27,0.814814814814815
"days",365,6,"Simple univariate",0.1,1,31,36,0.861111111111111
"days",365,6,"Simple univariate",0.2,1,33,38,0.868421052631579
"days",365,6,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,6,"Covariate-adjusted",0.1,1,16,21,0.761904761904762
"days",365,6,"Covariate-adjusted",0.2,1,18,23,0.782608695652174
"days",365,7,"Simple univariate",0.05,1,30,35,0.857142857142857
"days",365,7,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,7,"Simple univariate",0.2,1,38,43,0.883720930232558
"days",365,7,"Covariate-adjusted",0.05,0.8,11,15,0.733333333333333
"days",365,7,"Covariate-adjusted",0.1,0.8,19,23,0.826086956521739
"days",365,7,"Covariate-adjusted",0.2,0.8,25,29,0.862068965517241
"days",365,8,"Simple univariate",0.05,1,29,34,0.852941176470588
"days",365,8,"Simple univariate",0.1,1,35,40,0.875
"days",365,8,"Simple univariate",0.2,1,46,51,0.901960784313726
"days",365,8,"Covariate-adjusted",0.05,1,12,17,0.705882352941177
"days",365,8,"Covariate-adjusted",0.1,1,16,21,0.761904761904762
"days",365,8,"Covariate-adjusted",0.2,1,29,34,0.852941176470588
"days",365,9,"Simple univariate",0.05,1,21,26,0.807692307692308
"days",365,9,"Simple univariate",0.1,1,27,32,0.84375
"days",365,9,"Simple univariate",0.2,1,40,45,0.888888888888889
"days",365,9,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,9,"Covariate-adjusted",0.1,1,16,21,0.761904761904762
"days",365,9,"Covariate-adjusted",0.2,1,20,25,0.8
"days",365,10,"Simple univariate",0.05,1,20,25,0.8
"days",365,10,"Simple univariate",0.1,1,27,32,0.84375
"days",365,10,"Simple univariate",0.2,1,33,38,0.868421052631579
"days",365,10,"Covariate-adjusted",0.05,1,11,16,0.6875
"days",365,10,"Covariate-adjusted",0.1,1,14,19,0.736842105263158
"days",365,10,"Covariate-adjusted",0.2,1,22,27,0.814814814814815
"days",365,11,"Simple univariate",0.05,1,25,30,0.833333333333333
"days",365,11,"Simple univariate",0.1,1,34,39,0.871794871794872
"days",365,11,"Simple univariate",0.2,1,36,41,0.878048780487805
"days",365,11,"Covariate-adjusted",0.05,1,13,18,0.722222222222222
"days",365,11,"Covariate-adjusted",0.1,1,19,24,0.791666666666667
"days",365,11,"Covariate-adjusted",0.2,1,28,33,0.848484848484849
"days",365,12,"Simple univariate",0.05,1,24,29,0.827586206896552
"days",365,12,"Simple univariate",0.1,1,29,34,0.852941176470588
"days",365,12,"Simple univariate",0.2,1,42,47,0.893617021276596
"days",365,12,"Covariate-adjusted",0.05,1,19,24,0.791666666666667
"days",365,12,"Covariate-adjusted",0.1,1,22,27,0.814814814814815
"days",365,12,"Covariate-adjusted",0.2,1,28,33,0.848484848484849
"days",365,13,"Simple univariate",0.05,1,17,22,0.772727272727273
"days",365,13,"Simple univariate",0.1,1,22,27,0.814814814814815
"days",365,13,"Simple univariate",0.2,1,28,33,0.848484848484849
"days",365,13,"Covariate-adjusted",0.05,1,7,12,0.583333333333333
"days",365,13,"Covariate-adjusted",0.1,1,12,17,0.705882352941177
"days",365,13,"Covariate-adjusted",0.2,1,19,24,0.791666666666667
"days",365,14,"Simple univariate",0.05,1,22,27,0.814814814814815
"days",365,14,"Simple univariate",0.1,1,34,39,0.871794871794872
"days",365,14,"Simple univariate",0.2,1,42,47,0.893617021276596
"days",365,14,"Covariate-adjusted",0.05,1,8,13,0.615384615384615
"days",365,14,"Covariate-adjusted",0.1,1,9,14,0.642857142857143
"days",365,14,"Covariate-adjusted",0.2,1,17,22,0.772727272727273
"days",365,15,"Simple univariate",0.05,1,24,29,0.827586206896552
"days",365,15,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,15,"Simple univariate",0.2,1,47,52,0.903846153846154
"days",365,15,"Covariate-adjusted",0.05,1,10,15,0.666666666666667
"days",365,15,"Covariate-adjusted",0.1,1,22,27,0.814814814814815
"days",365,15,"Covariate-adjusted",0.2,1,31,36,0.861111111111111
"days",365,16,"Simple univariate",0.05,1,21,26,0.807692307692308
"days",365,16,"Simple univariate",0.1,1,24,29,0.827586206896552
"days",365,16,"Simple univariate",0.2,1,31,36,0.861111111111111
"days",365,16,"Covariate-adjusted",0.05,1,6,11,0.545454545454545
"days",365,16,"Covariate-adjusted",0.1,1,15,20,0.75
"days",365,16,"Covariate-adjusted",0.2,1,20,25,0.8
"days",365,17,"Simple univariate",0.05,1,23,28,0.821428571428571
"days",365,17,"Simple univariate",0.1,1,27,32,0.84375
"days",365,17,"Simple univariate",0.2,1,30,35,0.857142857142857
"days",365,17,"Covariate-adjusted",0.05,1,7,12,0.583333333333333
"days",365,17,"Covariate-adjusted",0.1,1,10,15,0.666666666666667
"days",365,17,"Covariate-adjusted",0.2,1,18,23,0.782608695652174
"days",365,18,"Simple univariate",0.05,1,23,28,0.821428571428571
"days",365,18,"Simple univariate",0.1,1,29,34,0.852941176470588
"days",365,18,"Simple univariate",0.2,1,35,40,0.875
"days",365,18,"Covariate-adjusted",0.05,1,10,15,0.666666666666667
"days",365,18,"Covariate-adjusted",0.1,1,13,18,0.722222222222222
"days",365,18,"Covariate-adjusted",0.2,1,21,26,0.807692307692308
"days",365,19,"Simple univariate",0.05,1,20,25,0.8
"days",365,19,"Simple univariate",0.1,1,30,35,0.857142857142857
"days",365,19,"Simple univariate",0.2,1,32,37,0.864864864864865
"days",365,19,"Covariate-adjusted",0.05,1,13,18,0.722222222222222
"days",365,19,"Covariate-adjusted",0.1,1,17,22,0.772727272727273
"days",365,19,"Covariate-adjusted",0.2,1,25,30,0.833333333333333
"days",365,20,"Simple univariate",0.05,1,20,25,0.8
"days",365,20,"Simple univariate",0.1,1,22,27,0.814814814814815
"days",365,20,"Simple univariate",0.2,1,37,42,0.880952380952381
"days",365,20,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,20,"Covariate-adjusted",0.1,1,13,18,0.722222222222222
"days",365,20,"Covariate-adjusted",0.2,1,20,25,0.8
"days",365,21,"Simple univariate",0.05,1,29,34,0.852941176470588
"days",365,21,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,21,"Simple univariate",0.2,1,45,50,0.9
"days",365,21,"Covariate-adjusted",0.05,0.8,7,11,0.636363636363636
"days",365,21,"Covariate-adjusted",0.1,0.8,15,19,0.789473684210526
"days",365,21,"Covariate-adjusted",0.2,0.8,22,26,0.846153846153846
"days",365,22,"Simple univariate",0.05,1,21,26,0.807692307692308
"days",365,22,"Simple univariate",0.1,1,27,32,0.84375
"days",365,22,"Simple univariate",0.2,1,33,38,0.868421052631579
"days",365,22,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,22,"Covariate-adjusted",0.1,1,13,18,0.722222222222222
"days",365,22,"Covariate-adjusted",0.2,1,21,26,0.807692307692308
"days",365,23,"Simple univariate",0.05,1,23,28,0.821428571428571
"days",365,23,"Simple univariate",0.1,1,26,31,0.838709677419355
"days",365,23,"Simple univariate",0.2,1,37,42,0.880952380952381
"days",365,23,"Covariate-adjusted",0.05,0.8,11,15,0.733333333333333
"days",365,23,"Covariate-adjusted",0.1,0.8,18,22,0.818181818181818
"days",365,23,"Covariate-adjusted",0.2,0.8,31,35,0.885714285714286
"days",365,24,"Simple univariate",0.05,1,26,31,0.838709677419355
"days",365,24,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,24,"Simple univariate",0.2,1,43,48,0.895833333333333
"days",365,24,"Covariate-adjusted",0.05,1,17,22,0.772727272727273
"days",365,24,"Covariate-adjusted",0.1,1,19,24,0.791666666666667
"days",365,24,"Covariate-adjusted",0.2,1,24,29,0.827586206896552
"days",365,25,"Simple univariate",0.05,1,23,28,0.821428571428571
"days",365,25,"Simple univariate",0.1,1,27,32,0.84375
"days",365,25,"Simple univariate",0.2,1,34,39,0.871794871794872
"days",365,25,"Covariate-adjusted",0.05,1,3,8,0.375
"days",365,25,"Covariate-adjusted",0.1,1,8,13,0.615384615384615
"days",365,25,"Covariate-adjusted",0.2,1,12,17,0.705882352941177
"days",365,26,"Simple univariate",0.05,1,24,29,0.827586206896552
"days",365,26,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,26,"Simple univariate",0.2,1,38,43,0.883720930232558
"days",365,26,"Covariate-adjusted",0.05,1,17,22,0.772727272727273
"days",365,26,"Covariate-adjusted",0.1,1,20,25,0.8
"days",365,26,"Covariate-adjusted",0.2,1,25,30,0.833333333333333
"days",365,27,"Simple univariate",0.05,1,20,25,0.8
"days",365,27,"Simple univariate",0.1,1,24,29,0.827586206896552
"days",365,27,"Simple univariate",0.2,1,28,33,0.848484848484849
"days",365,27,"Covariate-adjusted",0.05,1,7,12,0.583333333333333
"days",365,27,"Covariate-adjusted",0.1,1,9,14,0.642857142857143
"days",365,27,"Covariate-adjusted",0.2,1,12,17,0.705882352941177
"days",365,28,"Simple univariate",0.05,1,25,30,0.833333333333333
"days",365,28,"Simple univariate",0.1,1,28,33,0.848484848484849
"days",365,28,"Simple univariate",0.2,1,41,46,0.891304347826087
"days",365,28,"Covariate-adjusted",0.05,1,13,18,0.722222222222222
"days",365,28,"Covariate-adjusted",0.1,1,16,21,0.761904761904762
"days",365,28,"Covariate-adjusted",0.2,1,20,25,0.8
"days",365,29,"Simple univariate",0.05,1,27,32,0.84375
"days",365,29,"Simple univariate",0.1,1,33,38,0.868421052631579
"days",365,29,"Simple univariate",0.2,1,40,45,0.888888888888889
"days",365,29,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,29,"Covariate-adjusted",0.1,1,19,24,0.791666666666667
"days",365,29,"Covariate-adjusted",0.2,1,30,35,0.857142857142857
"days",365,30,"Simple univariate",0.05,1,17,22,0.772727272727273
"days",365,30,"Simple univariate",0.1,1,23,28,0.821428571428571
"days",365,30,"Simple univariate",0.2,1,34,39,0.871794871794872
"days",365,30,"Covariate-adjusted",0.05,1,7,12,0.583333333333333
"days",365,30,"Covariate-adjusted",0.1,1,12,17,0.705882352941177
"days",365,30,"Covariate-adjusted",0.2,1,16,21,0.761904761904762
"days",365,31,"Simple univariate",0.05,1,29,34,0.852941176470588
"days",365,31,"Simple univariate",0.1,1,32,37,0.864864864864865
"days",365,31,"Simple univariate",0.2,1,40,45,0.888888888888889
"days",365,31,"Covariate-adjusted",0.05,1,8,13,0.615384615384615
"days",365,31,"Covariate-adjusted",0.1,1,15,20,0.75
"days",365,31,"Covariate-adjusted",0.2,1,20,25,0.8
"days",365,32,"Simple univariate",0.05,1,20,25,0.8
"days",365,32,"Simple univariate",0.1,1,27,32,0.84375
"days",365,32,"Simple univariate",0.2,1,38,43,0.883720930232558
"days",365,32,"Covariate-adjusted",0.05,1,15,20,0.75
"days",365,32,"Covariate-adjusted",0.1,1,16,21,0.761904761904762
"days",365,32,"Covariate-adjusted",0.2,1,26,31,0.838709677419355
"days",365,33,"Simple univariate",0.05,1,27,32,0.84375
"days",365,33,"Simple univariate",0.1,1,34,39,0.871794871794872
"days",365,33,"Simple univariate",0.2,1,45,50,0.9
"days",365,33,"Covariate-adjusted",0.05,1,9,14,0.642857142857143
"days",365,33,"Covariate-adjusted",0.1,1,17,22,0.772727272727273
"days",365,33,"Covariate-adjusted",0.2,1,22,27,0.814814814814815
